country,year,pop,continent,lifeExp,gdpPercap,mortality,fertility
United States,1997,272911760.000,Americas,76.810,35767.433,7.500,1.974
United States,2002,287675526.000,Americas,77.310,39097.100,6.900,2.024
United States,2007,301139947.000,Americas,78.242,42951.653,6.600,2.122
Uruguay,1952,2252965.000,Americas,66.071,5716.767,51.000,2.720
Uruguay,1957,2424959.000,Americas,67.044,6150.773,57.700,2.828
Uruguay,1962,2598466.000,Americas,68.253,5603.358,54.900,2.885
Uruguay,1967,2748579.000,Americas,68.468,5444.620,51.200,2.831
Uruguay,1972,2829526.000,Americas,68.673,5703.409,47.800,2.969
Uruguay,1977,2873520.000,Americas,69.481,6504.340,46.500,2.905
Uruguay,1982,2953997.000,Americas,70.805,6920.223,29.400,2.614
Uruguay,1987,3045153.000,Americas,71.918,7452.399,23.200,2.523
Uruguay,1992,3149262.000,Americas,72.752,8137.005,19.100,2.487
Uruguay,1997,3262838.000,Americas,74.223,9230.241,16.800,2.327
Uruguay,2002,3363085.000,Americas,75.307,7727.002,13.700,2.205
Uruguay,2007,3447496.000,Americas,76.384,10611.463,11.500,2.122
Venezuela,1952,5439568.000,Americas,55.088,7689.800,81.800,6.460
Venezuela,1957,6702668.000,Americas,57.907,9802.467,66.600,6.480
Venezuela,1962,8143375.000,Americas,60.770,8422.974,56.600,6.628
Venezuela,1967,9709552.000,Americas,63.479,9541.474,51.300,6.014
Venezuela,1972,11515649.000,Americas,65.712,10505.260,45.500,5.053
Venezuela,1977,13503563.000,Americas,67.456,13143.951,39.200,4.483
Venezuela,1982,15620766.000,Americas,68.557,11152.410,32.700,4.014
Venezuela,1987,17910182.000,Americas,70.190,9883.585,27.600,3.665
Venezuela,1992,20265563.000,Americas,71.150,10733.926,23.300,3.292
Venezuela,1997,22374398.000,Americas,72.146,10165.495,20.800,2.967
Venezuela,2002,24287670.000,Americas,72.766,8605.048,17.400,2.739
Venezuela,2007,26084662.000,Americas,73.747,11415.806,15.000,2.562
Vietnam,1952,26246839.000,Asia,40.412,605.066,,5.313
Vietnam,1957,28998543.000,Asia,42.887,676.285,,6.118
Vietnam,1962,33796140.000,Asia,45.363,772.049,69.900,6.425
Vietnam,1967,39463910.000,Asia,47.838,637.123,59.000,6.493
Vietnam,1972,44655014.000,Asia,50.254,699.502,54.700,6.350
Vietnam,1977,50533506.000,Asia,55.764,713.537,49.800,5.614
Vietnam,1982,56142181.000,Asia,58.816,707.236,44.800,4.691
Vietnam,1987,62826491.000,Asia,62.820,820.799,40.000,3.931
Vietnam,1992,69940728.000,Asia,67.662,989.023,34.300,3.255
Vietnam,1997,76048996.000,Asia,70.672,1385.897,28.900,2.309
Vietnam,2002,80908147.000,Asia,73.017,1764.457,24.600,1.918
Vietnam,2007,85262356.000,Asia,74.249,2441.576,21.400,1.877
West Bank and Gaza,1952,1030585.000,Asia,43.160,1515.592,,7.390
West Bank and Gaza,1957,1070439.000,Asia,45.671,1827.068,,7.371
West Bank and Gaza,1962,1133134.000,Asia,48.127,2198.956,,7.907
West Bank and Gaza,1967,1142636.000,Asia,51.631,2649.715,,8.023
West Bank and Gaza,1972,1089572.000,Asia,56.532,3133.409,,7.749
West Bank and Gaza,1977,1261091.000,Asia,60.765,3682.831,69.800,7.521
West Bank and Gaza,1982,1425876.000,Asia,64.406,4336.032,53.300,7.082
West Bank and Gaza,1987,1691210.000,Asia,67.046,5107.197,41.100,6.536
West Bank and Gaza,1992,2104779.000,Asia,69.718,6017.655,32.700,6.539
West Bank and Gaza,1997,2826046.000,Asia,71.096,7110.668,27.300,5.931
West Bank and Gaza,2002,3389578.000,Asia,72.370,4515.488,23.600,5.100
West Bank and Gaza,2007,4018332.000,Asia,73.422,3025.350,21.300,4.476
Yemen Rep.,1952,4963829.000,Asia,32.548,781.718,,7.270
Yemen Rep.,1957,5498090.000,Asia,33.970,804.830,,7.270
Yemen Rep.,1962,6120081.000,Asia,35.180,825.623,263.700,7.328
Yemen Rep.,1967,6740785.000,Asia,36.984,862.442,247.800,7.471
Yemen Rep.,1972,7407075.000,Asia,39.848,1265.047,204.300,7.672
Yemen Rep.,1977,8403990.000,Asia,44.175,1829.765,164.600,8.474
Yemen Rep.,1982,9657618.000,Asia,49.113,1977.557,124.400,9.185
Yemen Rep.,1987,11219340.000,Asia,52.922,1971.742,97.700,9.030
Yemen Rep.,1992,13367997.000,Asia,55.599,1879.497,84.400,8.311
Yemen Rep.,1997,15826497.000,Asia,58.020,2117.485,76.500,7.049
Yemen Rep.,2002,18701257.000,Asia,60.308,2234.821,63.000,5.975
Yemen Rep.,2007,22211743.000,Asia,62.698,2280.770,49.400,5.010
Zambia,1952,2672000.000,Africa,42.038,1147.389,,6.737
Zambia,1957,3016000.000,Africa,44.077,1311.957,130.500,6.880
Zambia,1962,3421000.000,Africa,46.023,1452.726,118.700,7.127
Zambia,1967,3900000.000,Africa,47.768,1777.077,112.900,7.376
Zambia,1972,4506497.000,Africa,50.107,1773.498,103.700,7.446
Zambia,1977,5216550.000,Africa,51.386,1588.688,95.100,7.378
Zambia,1982,6100407.000,Africa,51.821,1408.679,98.300,7.015
Zambia,1987,7272406.000,Africa,50.821,1213.315,110.600,6.673
Zambia,1992,8381163.000,Africa,46.100,1210.885,112.400,6.340
Zambia,1997,9417789.000,Africa,40.238,1071.354,104.600,6.152
Zambia,2002,10595811.000,Africa,39.193,1071.614,86.500,6.018
Zambia,2007,11746035.000,Africa,42.384,1271.212,61.300,5.908
Zimbabwe,1952,3080907.000,Africa,48.451,406.884,,6.781
Zimbabwe,1957,3646340.000,Africa,50.469,518.764,99.700,6.982
Zimbabwe,1962,4277736.000,Africa,52.358,527.272,87.600,7.267
Zimbabwe,1967,4995432.000,Africa,53.995,569.795,76.300,7.403
Zimbabwe,1972,5861135.000,Africa,55.635,799.362,71.100,7.420
Zimbabwe,1977,6642107.000,Africa,57.674,685.588,69.800,7.330
Zimbabwe,1982,7636524.000,Africa,60.363,788.855,61.600,6.811
Zimbabwe,1987,9216418.000,Africa,62.351,706.157,50.400,5.784
Zimbabwe,1992,10704340.000,Africa,60.377,693.421,54.500,4.840
Zimbabwe,1997,11404948.000,Africa,46.809,792.450,62.700,4.240
Zimbabwe,2002,11926563.000,Africa,39.989,672.039,62.700,4.018
Zimbabwe,2007,12311143.000,Africa,43.487,469.709,59.900,3.903
